영화명,개봉일,매출액,매출액점유율,누적매출액,관객수,누적관객수,스크린수,상영횟수,대표국적,제작사,배급사,등급,장르,감독,배우
신의 한 수: 귀수편,2019-11-07,18463776050,0.01,18463776050,2157437,2157437,1246,82178,한국,"(주)메이스엔터테인먼트,(주)아지트필름",(주)씨제이이엔엠,15세이상관람가,"범죄,액션",리건,"권상우,김희원,김성균,허성태,우도환,원현준,홍기준,박상훈,이서환,선율우,김상호,이홍내,박영빈,정인겸,조운,신수연,김정팔,이정아,주서은,이규호,윤기현,이지석,우수빈,김대진,김곤,김지수,정재원,박응수,송영탁,박응준,오승찬,김산,한태일,홍윤재,김태현,김선동,권윤구,김문학,강정혁,양현태,남경화,박종희,이용재,노성후,박민수,이영서,차성제,배하은,곽진,최준영,박재완,곽민준,임채선,임정민,김윤수,김광일,김효영,김선웅,김종원,김용기,김재하,김경태,김시호,김신범,김용준,김민교,권용희,남상원,노현우,류승주,문정기,박희진,박근영,박정규,박영서,송현기,송동환,이진하,이찬재,이진혁,이희규,이규한,이시언,이민영,이중규,이효,이유진,이성현,윤정섭,이시운,오윤석,이예림,이다혜,이동휘,유선호,조석희,조원빈,조규호,전재현,장이슬,정민혁,차중원,최성식,한지윤,한서준,하수진,황은지,한도진,한태희,황춘하,고세원,유선,이병준,박경혜"
명당,2018-09-19,17900775524,0.01,17900775524,2087474,2087474,1117,58450,한국,(주)주피터필름,메가박스중앙(주)플러스엠,12세이상관람가,사극,박희곤,"조승우,송영재,지성,김성균,백윤식,문채원,유재명,박충선,이원근,김민재,강태오,이가희,이규섭,이동희,이세희,이수아,이성훈,이유리,이정현,김준영,이주연,이창석,김진혁,안성봉,김하림,박기태,임지은,정재용,정재헌,박지현,정한길,정혜경,조성환,최선호,김규선,김도연,김동규,김동현,최우석,홍은진,홍준호,김선문,김서현,김서연,김기태,허성태,전신환,손성찬,홍완표,정종열,심희섭,이육헌,이종윤,백인권,배진호,조현식,이정민,이정빈,이승철"
협상,2018-09-19,17032133166,0.009,17032133166,1967721,1967721,919,57926,한국,"(주)제이케이필름,그리고픽처스,(주)씨제이이엔엠",(주)씨제이이엔엠,15세이상관람가,범죄,이종석,"현빈,손예진,김상호,장영남,장광,조영진,이문식,이현,이동희,김준영,김지성,이주영,이지훈,이주환,안성봉,김희진,유관형,박수영,장민정,박영수,박지훈,정재호,정지상,정휘욱,김보민,김선희,김송이,김유진,이학주,차래형,박형수,이시아,최병모,박성근,어성욱,김보민,곽자형,김그림,윤성우,정인겸,김민상,여민구,배서하,곽민규"
내안의 그놈,2019-01-09,16420764567,0.009,16420764567,1917999,1917999,1041,61752,한국,"(주)에코필름,(주)전망좋은 영화사","(주)메리크리스마스,TCO(주)더콘텐츠온",15세이상관람가,"판타지,코미디",강효진,"박성웅,진영,라미란,이수민,이준혁,김광규,민지아,윤경호,김현목,권혁범,오윤수,이호수,김상겸,조성희,박경혜,장진희,차영주,박지훈,정윤하,정원창,박신아,윤부진,류현,민지민,박용균,김건,김경록,서동석,서승원,김근형,서진원,박주현,박준성,김남규,박지아,박지연,김대원,김대한,박진수,박진아,김도현,배경민,백기원,백수현,신유진,신재민,신진호,안효진,유영채,오세은,윤단비,남태우,오지영,윤송아,이정민,강민재,김은화,임효우,고경호,정지연,김현진,임지형,허유리,김재원,정혜원,권혁석,최우석,홍수현,조경섭,전두식,김재명,김홍파,이소라,이소현,김희선,조영지,김승필,황인준,강동길,조현영,이건구,강승호,이경진,이경호,김준형,이광호,지찬,곽지유,김영,권민서,권혁범,김가애,이동영,김영주,김명아,김명인,김범진,김부선,최경민,김예인,김석주,김태진,김태준,조경현,김우래,이우성,김재만,이범찬,김지예,김진걸,조시현,김현기,김찬오,이보라,김용훈,주우진,문강혁,남진복,유승운,진석진,진수선,이은영,김태성,정윤정,정윤철,안스완,이자은,신유선,최대열,박선근,신형근,박성주,최병국,이창식,이미노,이풍운,이하미,박영웅,안애린,이시율,최우주,이연하,손기성,배수진,배윤민,임승준,백민,임종화,염동철,전애진,염채은,예정민,손주형,추석영,전혜영,설지윤,송영우,하은유,하혜주,손광업,임동민,박소영,한선구,황순원,한지웅,한창현,서다해,함정인,허나경,허윤진,현익창,김용호,정택호,이동민,조준형,이상철,이상진"
마약왕,2018-12-19,16222446942,0.009,16222446942,1864076,1864076,1297,45453,한국,(주)하이브미디어코프,(주)쇼박스,청소년관람불가,"범죄,드라마",우민호,"송강호,조정석,배두나,김소진,김대명,이희준,조우진,이성민,김홍파,김근영,강민석,강민수,김남우,김동환,김명희,김시원,김연주,김우진,김윤수,김정호,김주연,김주영,김주영,김준한,김준형,김지은,김형태,김혜진,김혜진,류대식,문상호,박미희,송원종,유승희,윤세현,이병희,이선민,이수정,이수현,이승진,이시현,이영태,이영호,이은주,이주원,이지혜,이창훈,이현정,이호철,정재원,최준혁,한동희,한송희,한지혜,이봉련,한창현,박경혜,안다정,유재명,이중옥,이서환,홍인,강덕중,염석무,엄지만,조서연,이지혜,박선영,이승찬"
뺑반,2019-01-30,15224305848,0.008,15224305848,1826912,1826912,1285,47215,한국,"호두앤유픽쳐스(주),(주)쇼박스",(주)쇼박스,15세이상관람가,"범죄,액션",한준희,"공효진,류준열,조정석,염정아,전혜진,손석구,김기범,이학주,정수지,배유람,이성욱,류경수,김고은,차래형,박형수,박예영,나철,이해운,임선우,한명수,김태겸,양한슬,하성민,공찬호,강태영,한이진,정수교,고은민,전광진,승형배,황준호,한유열,박재광,오태근,이일현,황규인,오혜금,임정인,최윤민,노도현,선학,양지일,최세용,장현동,천샘,서성금,박성하,박경현,유민상,송준근,정해철,홍현호,김회경,박경근,공성하,권혁,권혁준,박윤희,박윤희,박주한,박준희,김대근,김대한,박현,송요셉,배우진,신재영,신주환,안대웅,안성봉,안현빈,안혜성,유연수,이종재,최성환,김재원,장준현,이성교,이성민,이세진,이소진,김흥태,황보정일,조유진,전호용,황윤성,이창선,정규연,이순자,김주영,이가경,김양수,김여진,조홍우,임준혁,김영,이대광,이도국,김진옥,김영준,김한석,하민,이명자,김지환,김태현,정용주,정원형,김윤배,한대훈,이남경,김지수"
변신,2019-08-21,15417922925,0.008,15417922925,1804112,1804112,975,63211,한국,(주)다나크리에이티브,(주)에이스메이커무비웍스,15세이상관람가,"공포(호러),스릴러",김홍선,"배성우,성동일,장영남,김혜준,조이현,김강훈,정윤하,남승화,고해정,김귀선,손종학,신민경,안소미,김민식,안영주,오대환,손정원,윤서연,김세희,고태영,이샘,장현석,조지현,윤혜영,이규복,지대한,권잎새,권지환,김이경,한성관,이한별,김태린,남예진,윤기창,이장원,윤화랑,이음,전미도,손인용,서인권,백성철,백윤식,화성,박서연"
PMC: 더 벙커,2018-12-26,14024838424,0.008,14024838424,1671548,1671548,1081,49806,한국,(주)퍼펙트스톰필름,(주)씨제이이엔엠,15세이상관람가,액션,김병우,"하정우,이선균,제니퍼 엘,이상원,민무제,강신철,손성찬,안성봉,양지수,신현빈"
걸캅스,2019-05-09,13812802134,0.007,13812802134,1629528,1629528,973,63163,한국,(주)필름모멘텀,(주)씨제이이엔엠,15세이상관람가,"코미디,액션",정다원,"라미란,이성경,윤상현,최수영,염혜란,위하준,주우재,강홍석,김도완,이정민,신현숙,이레,조혜주,배유람,임현성,안재홍,한수현,조병규,강문봉,강성하,박소은,서석규,서성현,김광섭,옥자연,성동일,소희정,백승환,김미지,김민경,안대웅,안성봉,여이레,오상준,오상준,오성현,오세환,김성균,오하늬,김성종,김송이,최예림,이성규,김정교,조미라,조서진,김정현,전소영,김승아,이진성,황필규,황필성,김신우,최준영,이가희,김준,강신하,김지나,이금용,이기원,김지유,이승훈,최혜진,김한상,김병남,하정우,이영아,김세진,김태준,이확광,임예은,한수연,조예진,김용진,김춘심,김해정,류대산,나대남,위하준,노승은,이윤희,정두원,이은숙,정세인,김철환,김찬희,윤현길,신한숙,이도연,최병윤,김진욱,이문빈,심희진,이선정,안창환,이의수,전석호,여시현,여은지,여은지,임현철,오성미,설창희,하연희,송지혁,한건희,임범용,황이현,박두희,허단비,곽민석"
사자,2019-07-31,12931566145,0.007,12931566145,1611163,1611163,1405,47683,한국,(주)키이스트,롯데컬처웍스(주)롯데엔터테인먼트,15세이상관람가,"미스터리,액션,판타지,공포(호러)",김주환,"박서준,안성기,우도환,이승준,최우식,박진주,박지현,정지훈,이승희,심희섭,이찬유,김시은,김선민,정의순,김범수,박재홍,차시원,류경수,서정연,장세아,배현성,이설,이수인,이정현,김근영,최홍일,한혜지,고현경,박소은,민설애,박재홍,김기범,설윤지,박지열,박지헌,김대한,손우진,김도율,박하영,배향,백길찬,신안진,신안진,김민지,유호한,오자훈,김상현,윤재인,강민경,김현준,김현준,이주원,장효석,김혜정,김효경,홍준표,전주희,김종완,정다은,율찬,최지민,최지혜,김한나,김예지,김설호,이영훈,임용순,김종균,조은형,조태관,한주아,우연희,정경천,신호용,신민호,정태찬,최성아,이예린,손병일,배인호,배한용,장태양,백낙순,홍승범,한다미,황수인"
창궐,2018-10-25,13278236490,0.007,13278236490,1599598,1599598,1351,60689,한국,"리양필름(주),영화사 이창",(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,"사극,액션",김성훈,"현빈,장유화,장동건,조우진,정만식,이선빈,김의성,조달환,박진우,서지혜,한지은,공정환,김태우,이승일,이동훈,이상준,이상훈,이승주,배정환,이우성,이우정,이재남,이정민,이정민,김주혁,서지은,이진용,이창훈,이형원,김태경,김태윤,김태희,김하진,나대한,민경옥,박경관,박성빈,임용순,장현,장윤정,박종범,정수연,박지아,박지원,정재훈,박태민,김현욱,김현욱,강정진,조민아,최규리,최아영,김다연,김다연,김대현,최재영,한아름,한지혜,한지혜,편광진,황원일,김성태,김은진,김수지,김승환,김성규,김제형,오재세,한성희,허성태,허준석,조윤서,송훈,김성준,김대곤,조한준,전운종,주광현,이유진,정현국,오일용,김성준,김지수,정선희,정선희,이민혁,이상훈,안수민,윤석동"
성난황소,2018-11-22,13236490737,0.007,13236490737,1593386,1593386,1010,48932,한국,"주식회사 플러스미디어엔터테인먼트,(주)비에이엔터테인먼트",(주)쇼박스,15세이상관람가,"범죄,액션",김민호,"마동석,송지효,김성오,박지환,이동진,박혜림,김재철,이연주,신수경,이창훈,김흥태,노성후,장혁진,박지훈,박진성,김산,김민재,김수진,김용빈,김수진,이성우,배진웅,정인기,최홍일,서문호,황재열,이세영"
도어락,2018-12-05,12803157486,0.007,12803157486,1561258,1561258,954,53836,한국,(주)영화사피어나,메가박스중앙(주)플러스엠,15세이상관람가,"스릴러,드라마",이권,"공효진,김예원,김성오,조복래,이가섭,이천희,김동규,김보경,김유정,김지한,김지현,백민준,이승창,장효석,한지은,배유리,배명진,차엽,윤종석,이장유,이홍내,손영희,정종우,박초연,최만성"
리틀 포레스트,2018-02-28,11934249185,0.006,11934249185,1506911,1506911,884,68423,한국,(주)영화사수박,메가박스중앙(주)플러스엠,전체관람가,드라마,임순례,"김태리,류준열,문소리,진기주,홍성덕,이광용,이상준,김재훈,이유진,김정은,김주은,이태영,김지윤,오수엽,박미현,박민지,박성준,임정희,박수현,박정희,박종찬,김혁,김호,강민지,김다정,김동혁,김명희,최원석,최혜림,김소정,김수현,김은영,김예슬,전국향,장재희,정준원,김현지"
나의 특별한 형제,2019-05-01,12081618074,0.007,12081618074,1478156,1478156,936,49927,한국,"(주)명필름,(주)조이래빗",(주)넥스트엔터테인먼트월드(NEW),12세이상관람가,"드라마,코미디",육상효,"신하균,이광수,이솜,박철민,권해효,길해연,양소민,배명진,김자영,김한나,양조아,김기천,고봉구,김경남,송철호,박정훈,서지원,김동훈,신안진,신안진,김민석,안지호,우지현,우지현,오세은,김서원,김현빈,이선주,김희창,윤정로,김승태,강은아,김중기,고현준,이채은,이호원,목규리,김태완,최광일,이도엽,김윤호,연승빈,전채원,서희,선종남,한경원,한별,정유민"
